iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0080078,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,electromotive force,Quellenspannung,,"Electromotive force refers to energy transferred to an electric circuit per unit charge, measured in volts, produced by transducers converting forms of energy to electrical energy","Unter elektromotorischer Kraft versteht man die Energie, die pro Ladungseinheit auf einen Stromkreis übertragen wird. Sie wird in Volt gemessen und von Wandlern erzeugt, die Energieformen in elektrische Energie umwandeln",,,,,,
https://w3id.org/pmd/co/PMD_0080079,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000019,humidity,Feuchtigkeit,,"Humidity characterizes air's partial pressure exerted by water vapor content, defined as the mass of water to volume of the medium-water mixture","Die Luftfeuchtigkeit charakterisiert den Partialdruck der Luft, der durch den Wasserdampfgehalt entsteht, definiert als das Verhältnis von Wassermasse zu Volumen des Medium-Wasser-Gemisches",,,,,,
https://w3id.org/pmd/co/PMD_0080080,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020269,thermal diffusivity,Temperaturleitfähigkeit,,"Thermal diffusivity is a physical rate quality of a material that quantifies the rate at which thermal energy is conducted relative to its capacity to store heat, expressed as the ratio of thermal conductivity to the product of density and specific heat capacity","Temperaturleitfähigkeit ist eine physikalische Ratenqualität eines Materials, die die Geschwindigkeit beschreibt, mit der Wärmeenergie im Verhältnis zur Wärmespeicherkapazität geleitet wird, ausgedrückt als Verhältnis der Wärmeleitfähigkeit zum Produkt aus Dichte und spezifischer Wärmekapazität",,,,,,
https://w3id.org/pmd/co/PMD_0080081,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,work hardening coefficient,Verfestigungsexponent,,"Work hardening coefficient is a physical rate quality of a material that quantifies the rate at which flow stress increases with plastic strain during cold working, expressed as the exponent n in the Hollomon power-law relation","Verfestigungsexponent ist eine physikalische Ratenqualität eines Materials, die die Geschwindigkeit beschreibt, mit der die Fließspannung bei plastischer Verformung während der Kaltumformung zunimmt, ausgedrückt als Exponent n in der Hollomon-Potenzgesetzbeziehung",,,,,,
https://w3id.org/pmd/co/PMD_0080082,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,coefficient of friction,Reibungskoeffizient,,Coefficient of friction is a dimensionless scalar quality of a pair of surfaces in contact that expresses the ratio of the friction force between them to the normal force pressing them together,"Der Reibungskoeffizient ist eine dimensionslose skalare Qualität eines Paars in Kontakt stehender Oberflächen, die das Verhältnis der Reibungskraft zwischen ihnen zur Normalkraft ausdrückt, die sie zusammendrückt",,,,,,
https://w3id.org/pmd/co/PMD_0080083,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,inductance,Induktion,,"Inductance is the tendency of an electrical conductor to oppose a change in electric current through electromagnetic induction, creating back electromotive force","Induktivität ist die Tendenz eines elektrischen Leiters, einer Änderung des elektrischen Stroms durch elektromagnetische Induktion entgegenzuwirken und so eine elektromotorische Gegenkraft zu erzeugen",,,,,,
https://w3id.org/pmd/co/PMD_0080085,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,weight,Gewicht,,"In science and engineering, the weight of an object, is the force acting on the object due to acceleration of gravity.","In der Wissenschaft und Technik ist das Gewicht eines Objekts die Kraft, die aufgrund der Erdbeschleunigung auf das Objekt einwirkt.",,,,,,
https://w3id.org/pmd/co/PMD_0080086,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,friction force,Reibung,,"Friction is the force resisting the sliding or rolling of one solid object over another, arising from shear between contact regions of microscopic irregularities","Reibung ist die Kraft, die dem Gleiten oder Rollen eines festen Objekts über ein anderes entgegenwirkt und durch Scherung zwischen Kontaktbereichen mikroskopischer Unregelmäßigkeiten entsteht",,,,,,
https://w3id.org/pmd/co/PMD_0080087,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,thrust,Schubkraft,,"Thrust is a force described by Newton's third law, where mass expulsion in one direction causes an equal force in the opposite direction","Schubkraft ist eine von Newtons drittem Gesetz beschriebene Kraft, bei der Massenbeschleunigung in eine Richtung eine gleich große Kraft in die entgegengesetzte Richtung verursacht",,,,,,
https://w3id.org/pmd/co/PMD_0080088,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,dose equivalent,Äquivalentdosis,,"Dose equivalent measures biological damage to living tissue from radiation exposure, calculated as absorbed dose multiplied by a quality factor, and expressed in rems or sieverts","Das Dosisäquivalent misst die biologische Schädigung lebenden Gewebes durch Strahlenexposition, berechnet als absorbierte Dosis multipliziert mit einem Qualitätsfaktor und ausgedrückt in Rems oder Sievert",,,,,,
https://w3id.org/pmd/co/PMD_0080089,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,radiant energy density,Strahlungsenergiedichte,,Radiant energy density quantifies radiant energy per unit volume,Strahlungsenergiedichte misst die Strahlungsenergie pro Volumeneinheit,,,,,,
https://w3id.org/pmd/co/PMD_0080090,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080009,number density,Anzahldichte,,Number density measures the number of objects per unit volume or area,Anzahldichte misst die Anzahl der Objekte pro Volumen- oder Flächeneinheit,,,,,,
https://w3id.org/pmd/co/PMD_0080091,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080090,pixel density,Pixeldichte,,Pixel density describes the relationship between the number of pixels and the area they occupy on a related entity,"Pixeldichte beschreibt das Verhältnis zwischen der Anzahl der Pixel und der Fläche, die sie auf einer verwandten Entität einnehmen",,,,,,
https://w3id.org/pmd/co/PMD_0080092,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,electric flux density,elektrische Flussdichte,,"Electric flux density measures the total number of electric lines of force intersecting a given area, originating on positive charges and terminating on negative charges","Die elektrische Flussdichte misst die Gesamtzahl der elektrischen Kraftlinien, die ein bestimmtes Gebiet schneiden, von positiven Ladungen ausgehen und bei negativen Ladungen enden",,,,,,
https://w3id.org/pmd/co/PMD_0080093,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,birefringence,Doppelbrechung,,"Birefringence is a physical relational quality of an optically anisotropic material that specifies the difference in refractive indices along two principal optical axes, causing incident light to split into two rays with different velocities","Doppelbrechung ist eine physikalische relationale Qualität eines optisch anisotropen Materials, die die Differenz der Brechungsindizes entlang zweier optischer Hauptachsen angibt und bewirkt, dass einfallendes Licht in zwei Strahlen mit unterschiedlichen Geschwindigkeiten aufgespalten wird",,,,,,
https://w3id.org/pmd/co/PMD_0080094,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,stress relaxation,Spannungsrelaxation,,"Stress relaxation is a physical relational quality of a material that expresses the ratio of residual stress to initial applied stress after a defined time interval under constant strain, quantifying the material's tendency to internally redistribute stress over time","Spannungsrelaxation ist eine physikalische relationale Qualität eines Materials, die das Verhältnis der Restspannung zur anfänglich aufgebrachten Spannung nach einem definierten Zeitintervall bei konstanter Dehnung ausdrückt und die Neigung des Materials zur internen Spannungsumverteilung über die Zeit quantifiziert",,,,,,
https://w3id.org/pmd/co/PMD_0080095,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,contact angle,Kontaktwinkel,,"Contact angle is a physical relational quality of a solid surface that quantifies the angle formed at the three-phase contact line between a liquid droplet, the solid surface, and the surrounding gas phase, characterizing the wettability of the surface by the liquid","Kontaktwinkel ist eine physikalische relationale Qualität einer festen Oberfläche, die den Winkel an der Dreiphasengrenzlinie zwischen einem Flüssigkeitstropfen, der festen Oberfläche und der umgebenden Gasphase beschreibt und die Benetzbarkeit der Oberfläche durch die Flüssigkeit charakterisiert",,,,,,
https://w3id.org/pmd/co/PMD_0080098,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020102,mass mix ratio,Massenmischungsverhältnis,,"mass ratio that represents the ratio of masses of two mixture components, providing a quantitative composition description",Das Massenmischungsverhältnis stellt das Verhältnis der Massen zweier Mischungskomponenten dar und liefert eine quantitative Beschreibung der Zusammensetzung,,,,,,
https://w3id.org/pmd/co/PMD_0080099,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020267,dry mass,Trockenmasse,,"mass ratio that represents the mass after removing all humidity from an object, typically using qualified heating methods in an oven","Trockenmasse bezeichnet die Masse, nachdem einem Objekt die gesamte Feuchtigkeit entzogen wurde, typischerweise durch geeignete Erhitzungsmethoden in einem Ofen",,,,,,
https://w3id.org/pmd/co/PMD_0080100,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020102,mass fraction,Massenanteil,,"mass ratio that describes the relative proportion of a mass to the total mass of a mixture, a common quantitative measure","Der Massenanteil beschreibt den relativen Anteil einer Masse an der Gesamtmasse einer Mischung, ein gängiges quantitatives Maß",,,,,,
https://w3id.org/pmd/co/PMD_0080101,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080069,mass concentration,Massenkonzentration,,"Mass concentration links mass of a mixture component to the total volume in quantitative description, frequently used in solutions","Die Massenkonzentration verknüpft die Masse einer Mischungskomponente mit dem Gesamtvolumen in einer quantitativen Beschreibung, die häufig in Lösungen verwendet wird",,,,,,
https://w3id.org/pmd/co/PMD_0080103,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020104,volume concentration,Volumenkonzentration,,"Volume concentration links the volume of a mixture component to the total volume, crucial for quantitative composition description","Volumenkonzentration verbindet das Volumen eines Mischbestandteils mit dem Gesamtvolumen, entscheidend für die quantitative Zusammensetzungsbeschreibung",,,,,,
https://w3id.org/pmd/co/PMD_0080104,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020104,volume fraction,Volumenanteil,,Volume fraction describes the volume of a mixture component relative to the sum of all components' volumes,Volumenanteil beschreibt das Volumen eines Mischbestandteils im Verhältnis zur Summe der Volumina aller Bestandteile,,,,,,
https://w3id.org/pmd/co/PMD_0080105,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020104,volume mix ratio,Mischengehaltverhältnis,,Volume mix ratio defines the ratio of volumes of two mixture components to each other,Mischengehaltverhältnis definiert das Verhältnis der Volumina von zwei Mischbestandteilen zueinander,,,,,,
https://w3id.org/pmd/co/PMD_0080106,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,piezoelectric coefficient,piezoelektrischer Koeffizient,,"Piezoelectric coefficient is a physical relational quality of a material that quantifies the coupling between mechanical stress and electric polarization, expressed as the ratio of electric displacement to applied mechanical stress or the ratio of strain to applied electric field","Piezoelektrischer Koeffizient ist eine physikalische relationale Qualität eines Materials, die die Kopplung zwischen mechanischer Spannung und elektrischer Polarisation quantifiziert, ausgedrückt als Verhältnis der elektrischen Verschiebung zur angelegten mechanischen Spannung oder des Dehnungsanteils zum angelegten elektrischen Feld",,,,,,
https://w3id.org/pmd/co/PMD_0080107,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000896,clamping pressure,Klemmdruck,,"Clamping pressure describes the force per area used during the mounting process of a sample, typically involving grips or similar tools","Klemmdruck ist die Eigenschaft, die als quantitativer Wert die Kraft pro Fläche beschreibt, die beim Einbau einer Probe, eines Prüfkörpers oder eines Prüfstücks aufgebracht wird, typischerweise verbunden mit einer Art von Klemm- oder Spannzubehör",,,,,,
https://w3id.org/pmd/co/PMD_0080108,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,stress,Spannung,,"Stress is the internal force per unit area a material experiences under external load, commonly described in tensile, compressive, or shear forms","Spannung ist die innere Kraft pro Flächeneinheit, die ein Material unter äußerer Belastung erfährt, und wird häufig als Zug-, Druck- oder Scherspannung beschrieben",,,,,,
